,model,environment,episode,round,state,action,reward,done
11644,QLearningCS,DiscreteForagersEnv,1842,0,[0.12356132 0.5124468 ],3,1.0676146327187774,False
11645,QLearningCS,DiscreteForagersEnv,1842,1,[0.3 1. ],10,1.379704893012249,False
11646,QLearningCS,DiscreteForagersEnv,1842,2,[1. 1.],8,1.379704893012249,False
11647,QLearningCS,DiscreteForagersEnv,1842,3,[0.8 1. ],10,1.379704893012249,False
11648,QLearningCS,DiscreteForagersEnv,1842,4,[1. 1.],8,1.379704893012249,False
11649,QLearningCS,DiscreteForagersEnv,1842,5,[0.8 1. ],10,1.379704893012249,False
11650,QLearningCS,DiscreteForagersEnv,1842,6,[1. 1.],8,1.379704893012249,False
11651,QLearningCS,DiscreteForagersEnv,1842,7,[0.8 1. ],10,1.379704893012249,False
11652,QLearningCS,DiscreteForagersEnv,1842,8,[1. 1.],4,1.063177653211326,False
11653,QLearningCS,DiscreteForagersEnv,1842,9,[0.4 1. ],9,1.063177653211326,True
11654,QLearningCS,DiscreteForagersEnv,1843,0,[0.30816314 0.3724587 ],9,0.5763324282399617,False
11655,QLearningCS,DiscreteForagersEnv,1843,1,[0.9 1. ],4,0.19019607820221218,False
11656,QLearningCS,DiscreteForagersEnv,1843,2,[0.4 1. ],6,0.0,True
11657,QLearningCS,DiscreteForagersEnv,1844,0,[0.07023364 0.7140502 ],6,0.8242283678349148,False
11658,QLearningCS,DiscreteForagersEnv,1844,1,[0.6 1. ],10,0.9442938484724868,False
11659,QLearningCS,DiscreteForagersEnv,1844,2,[1. 1.],6,0.5696188502329618,False
11660,QLearningCS,DiscreteForagersEnv,1844,3,[0.6 1. ],10,0.5696188502329618,False
11661,QLearningCS,DiscreteForagersEnv,1844,4,[1. 1.],6,0.15184422736184833,False
11662,QLearningCS,DiscreteForagersEnv,1844,5,[0.6 1. ],10,0.15184422736184833,False
11663,QLearningCS,DiscreteForagersEnv,1844,6,[1. 1.],6,0.0,True
11664,QLearningCS,DiscreteForagersEnv,1845,0,[0.86339897 0.31037372],5,0.9274029982363317,False
11665,QLearningCS,DiscreteForagersEnv,1845,1,[0.5 1. ],10,1.1014754591990363,False
11666,QLearningCS,DiscreteForagersEnv,1845,2,[1. 1.],8,0.7475577026301663,False
11667,QLearningCS,DiscreteForagersEnv,1845,3,[0.8 1. ],10,0.7475577026301663,False
11668,QLearningCS,DiscreteForagersEnv,1845,4,[1. 1.],8,0.35588881314852694,False
11669,QLearningCS,DiscreteForagersEnv,1845,5,[0.8 1. ],10,0.35588881314852694,False
11670,QLearningCS,DiscreteForagersEnv,1845,6,[1. 1.],8,2.220446049250313e-16,True
11671,QLearningCS,DiscreteForagersEnv,1846,0,[0.07975718 0.6734942 ],5,0.9274029982363317,False
11672,QLearningCS,DiscreteForagersEnv,1846,1,[0.5 1. ],10,1.1014754591990363,False
11673,QLearningCS,DiscreteForagersEnv,1846,2,[1. 1.],4,0.7475577026301663,False
11674,QLearningCS,DiscreteForagersEnv,1846,3,[0.4 1. ],7,0.35588881314852694,False
11675,QLearningCS,DiscreteForagersEnv,1846,4,[0.7 1. ],10,0.35588881314852694,False
11676,QLearningCS,DiscreteForagersEnv,1846,5,[1. 1.],4,2.220446049250313e-16,True
11677,QLearningCS,DiscreteForagersEnv,1847,0,[0.3777269 0.4335069],6,0.8242283678349148,False
11678,QLearningCS,DiscreteForagersEnv,1847,1,[0.6 1. ],10,0.9442938484724868,False
11679,QLearningCS,DiscreteForagersEnv,1847,2,[1. 1.],8,0.5696188502329618,False
11680,QLearningCS,DiscreteForagersEnv,1847,3,[0.8 1. ],10,0.5696188502329618,False
11681,QLearningCS,DiscreteForagersEnv,1847,4,[1. 1.],8,0.15184422736184833,False
11682,QLearningCS,DiscreteForagersEnv,1847,5,[0.8 1. ],10,0.15184422736184833,False
11683,QLearningCS,DiscreteForagersEnv,1847,6,[1. 1.],8,0.0,True
11684,QLearningCS,DiscreteForagersEnv,1848,0,[0.07523575 0.8505447 ],6,0.8242283678349148,False
11685,QLearningCS,DiscreteForagersEnv,1848,1,[0.6 1. ],8,0.912077238248741,False
11686,QLearningCS,DiscreteForagersEnv,1848,2,[0.8 1. ],10,0.912077238248741,False
11687,QLearningCS,DiscreteForagersEnv,1848,3,[1. 1.],8,0.5447852112276654,False
11688,QLearningCS,DiscreteForagersEnv,1848,4,[0.8 1. ],6,0.13020336713775826,False
11689,QLearningCS,DiscreteForagersEnv,1848,5,[0.6 1. ],8,0.0,True
11690,QLearningCS,DiscreteForagersEnv,1849,0,[0.7617718  0.26787496],9,0.5763324282399617,False
11691,QLearningCS,DiscreteForagersEnv,1849,1,[0.9 1. ],8,0.19019607820221218,False
11692,QLearningCS,DiscreteForagersEnv,1849,2,[0.8 1. ],6,0.0,True
11693,QLearningCS,DiscreteForagersEnv,1850,0,[0.52801   0.9841942],9,0.5763324282399617,False
11694,QLearningCS,DiscreteForagersEnv,1850,1,[0.9 1. ],10,0.6152263368807664,False
11695,QLearningCS,DiscreteForagersEnv,1850,2,[1. 1.],8,0.19487179480909456,False
11696,QLearningCS,DiscreteForagersEnv,1850,3,[0.8 1. ],10,0.19487179480909456,False
11697,QLearningCS,DiscreteForagersEnv,1850,4,[1. 1.],8,0.0,True
11698,QLearningCS,DiscreteForagersEnv,1851,0,[0.4300972 0.6716604],4,1.008531776710835,False
11699,QLearningCS,DiscreteForagersEnv,1851,1,[0.4 1. ],7,1.325120821598634,False
11700,QLearningCS,DiscreteForagersEnv,1851,2,[0.7 1. ],1,1.0205862834952597,False
11701,QLearningCS,DiscreteForagersEnv,1851,3,[0.1 1. ],10,1.0205862834952597,False
11702,QLearningCS,DiscreteForagersEnv,1851,4,[1. 1.],1,0.6873240031129042,False
11703,QLearningCS,DiscreteForagersEnv,1851,5,[0.1 1. ],1,0.31037656128628466,False
11704,QLearningCS,DiscreteForagersEnv,1851,6,[0.1 1. ],1,0.0,True
11705,QLearningCS,DiscreteForagersEnv,1852,0,[0.777136   0.05828073],3,0.3888888888888889,False
11706,QLearningCS,DiscreteForagersEnv,1852,1,[0.3 0.4],9,0.5763324282399617,False
11707,QLearningCS,DiscreteForagersEnv,1852,2,[0.9 1. ],8,0.19019607820221218,False
11708,QLearningCS,DiscreteForagersEnv,1852,3,[0.8 1. ],10,0.19199999984741223,False
11709,QLearningCS,DiscreteForagersEnv,1852,4,[1. 1.],1,0.0,True
11710,QLearningCS,DiscreteForagersEnv,1853,0,[0.23862478 0.03161778],6,0.3888888888888889,False
11711,QLearningCS,DiscreteForagersEnv,1853,1,[0.6 0.4],3,1.0676146327187774,False
11712,QLearningCS,DiscreteForagersEnv,1853,2,[0.3 1. ],10,1.379704893012249,False
11713,QLearningCS,DiscreteForagersEnv,1853,3,[1. 1.],6,1.063177653211326,False
11714,QLearningCS,DiscreteForagersEnv,1853,4,[0.6 1. ],10,1.063177653211326,False
11715,QLearningCS,DiscreteForagersEnv,1853,5,[1. 1.],6,0.7185336467813994,False
11716,QLearningCS,DiscreteForagersEnv,1853,6,[0.6 1. ],10,0.7185336467813994,False
11717,QLearningCS,DiscreteForagersEnv,1853,7,[1. 1.],6,0.33329853359833295,False
11718,QLearningCS,DiscreteForagersEnv,1853,8,[0.6 1. ],10,0.33329853359833295,False
11719,QLearningCS,DiscreteForagersEnv,1853,9,[1. 1.],6,0.0,True
11720,QLearningCS,DiscreteForagersEnv,1854,0,[0.59384537 0.14099856],9,0.5763324282399617,False
11721,QLearningCS,DiscreteForagersEnv,1854,1,[0.9 1. ],10,0.6152263368807664,False
11722,QLearningCS,DiscreteForagersEnv,1854,2,[1. 1.],1,0.19487179480909456,False
11723,QLearningCS,DiscreteForagersEnv,1854,3,[0.1 1. ],10,0.19487179480909456,False
11724,QLearningCS,DiscreteForagersEnv,1854,4,[1. 1.],1,0.0,True
11725,QLearningCS,DiscreteForagersEnv,1855,0,[0.8600349  0.52481693],7,0.6990079527494137,False
11726,QLearningCS,DiscreteForagersEnv,1855,1,[0.7 1. ],1,0.35604397671272126,False
11727,QLearningCS,DiscreteForagersEnv,1855,2,[0.1  0.91],9,0.129806035020817,False
11728,QLearningCS,DiscreteForagersEnv,1855,3,[0.9 1. ],8,0.0,True
11729,QLearningCS,DiscreteForagersEnv,1856,0,[0.29014373 0.8721738 ],6,0.8242283678349148,False
11730,QLearningCS,DiscreteForagersEnv,1856,1,[0.6 1. ],10,0.9442938484724868,False
11731,QLearningCS,DiscreteForagersEnv,1856,2,[1. 1.],3,0.5696188502329618,False
11732,QLearningCS,DiscreteForagersEnv,1856,3,[0.3 1. ],10,0.5696188502329618,False
11733,QLearningCS,DiscreteForagersEnv,1856,4,[1. 1.],3,0.15184422736184833,False
11734,QLearningCS,DiscreteForagersEnv,1856,5,[0.3 1. ],10,0.15184422736184833,False
11735,QLearningCS,DiscreteForagersEnv,1856,6,[1. 1.],3,0.0,True
11736,QLearningCS,DiscreteForagersEnv,1857,0,[0.00671814 0.2933582 ],7,0.5587918002617349,False
11737,QLearningCS,DiscreteForagersEnv,1857,1,[0.7 1. ],1,0.18780487787149125,False
11738,QLearningCS,DiscreteForagersEnv,1857,2,[0.1  0.82],6,0.0,True
11739,QLearningCS,DiscreteForagersEnv,1858,0,[0.03113251 0.07045085],3,0.3888888888888889,False
11740,QLearningCS,DiscreteForagersEnv,1858,1,[0.3 0.4],9,0.5763324282399617,False
11741,QLearningCS,DiscreteForagersEnv,1858,2,[0.9 1. ],10,0.6152263368807664,False
11742,QLearningCS,DiscreteForagersEnv,1858,3,[1. 1.],6,0.19487179480909456,False
11743,QLearningCS,DiscreteForagersEnv,1858,4,[0.6 1. ],10,0.19487179480909456,False
11744,QLearningCS,DiscreteForagersEnv,1858,5,[1. 1.],6,0.0,True
11745,QLearningCS,DiscreteForagersEnv,1859,0,[0.97446704 0.01906016],3,0.3888888888888889,False
11746,QLearningCS,DiscreteForagersEnv,1859,1,[0.3 0.4],2,0.14736842105263157,False
11747,QLearningCS,DiscreteForagersEnv,1859,2,[0.2  0.19],10,0.17619047619047618,False
11748,QLearningCS,DiscreteForagersEnv,1859,3,[1.   0.42],10,0.18461538461538457,False
11749,QLearningCS,DiscreteForagersEnv,1859,4,[1.   0.65],10,0.1886363636363636,False
11750,QLearningCS,DiscreteForagersEnv,1859,5,[1.   0.88],10,0.19099099099099115,False
11751,QLearningCS,DiscreteForagersEnv,1859,6,[1. 1.],4,0.0,True
11752,QLearningCS,DiscreteForagersEnv,1860,0,[0.94392866 0.47602776],4,1.008531776710835,False
11753,QLearningCS,DiscreteForagersEnv,1860,1,[0.4 1. ],7,1.325120821598634,False
11754,QLearningCS,DiscreteForagersEnv,1860,2,[0.7 1. ],1,1.0205862834952597,False
11755,QLearningCS,DiscreteForagersEnv,1860,3,[0.1 1. ],10,1.0205862834952597,False
11756,QLearningCS,DiscreteForagersEnv,1860,4,[1. 1.],9,1.0205862834952597,False
11757,QLearningCS,DiscreteForagersEnv,1860,5,[0.9 1. ],10,1.0205862834952597,False
11758,QLearningCS,DiscreteForagersEnv,1860,6,[1. 1.],9,1.0205862834952597,False
11759,QLearningCS,DiscreteForagersEnv,1860,7,[0.9 1. ],10,1.0205862834952597,False
11760,QLearningCS,DiscreteForagersEnv,1860,8,[1. 1.],9,1.0205862834952597,False
11761,QLearningCS,DiscreteForagersEnv,1860,9,[0.9 1. ],10,1.0205862834952597,True
11762,QLearningCS,DiscreteForagersEnv,1861,0,[0.9588134 0.5053344],4,1.008531776710835,False
11763,QLearningCS,DiscreteForagersEnv,1861,1,[0.4 1. ],7,1.325120821598634,False
11764,QLearningCS,DiscreteForagersEnv,1861,2,[0.7 1. ],1,1.0205862834952597,False
11765,QLearningCS,DiscreteForagersEnv,1861,3,[0.1 1. ],10,1.0205862834952597,False
11766,QLearningCS,DiscreteForagersEnv,1861,4,[1. 1.],9,1.0205862834952597,False
11767,QLearningCS,DiscreteForagersEnv,1861,5,[0.9 1. ],4,0.6873240031129042,False
11768,QLearningCS,DiscreteForagersEnv,1861,6,[0.4 1. ],7,0.31037656128628466,False
11769,QLearningCS,DiscreteForagersEnv,1861,7,[0.7 1. ],1,0.0,True
11770,QLearningCS,DiscreteForagersEnv,1862,0,[0.6056904 0.9599851],9,0.5763324282399617,False
11771,QLearningCS,DiscreteForagersEnv,1862,1,[0.9 1. ],4,0.19019607820221218,False
11772,QLearningCS,DiscreteForagersEnv,1862,2,[0.4 1. ],7,0.0,True
11773,QLearningCS,DiscreteForagersEnv,1863,0,[0.14398529 0.2134152 ],10,0.58312447786132,False
11774,QLearningCS,DiscreteForagersEnv,1863,1,[1. 1.],9,0.19107142857142878,False
11775,QLearningCS,DiscreteForagersEnv,1863,2,[0.9 1. ],4,0.0,True
11776,QLearningCS,DiscreteForagersEnv,1864,0,[0.44979942 0.07243361],7,0.3888888888888889,False
11777,QLearningCS,DiscreteForagersEnv,1864,1,[0.7 0.4],5,0.9274029982363317,False
11778,QLearningCS,DiscreteForagersEnv,1864,2,[0.5 1. ],10,1.1014754591990363,False
11779,QLearningCS,DiscreteForagersEnv,1864,3,[1. 1.],7,0.7475577026301663,False
11780,QLearningCS,DiscreteForagersEnv,1864,4,[0.7 1. ],4,0.35588881314852694,False
11781,QLearningCS,DiscreteForagersEnv,1864,5,[0.4 1. ],9,2.220446049250313e-16,True
11782,QLearningCS,DiscreteForagersEnv,1865,0,[0.6346935  0.78072816],6,0.8242283678349148,False
11783,QLearningCS,DiscreteForagersEnv,1865,1,[0.6 1. ],10,0.9442938484724868,False
11784,QLearningCS,DiscreteForagersEnv,1865,2,[1. 1.],9,0.9442938484724868,False
11785,QLearningCS,DiscreteForagersEnv,1865,3,[0.9 1. ],7,0.5696188502329618,False
11786,QLearningCS,DiscreteForagersEnv,1865,4,[0.7 1. ],10,0.5696188502329618,False
11787,QLearningCS,DiscreteForagersEnv,1865,5,[1. 1.],9,0.15184422736184833,False
11788,QLearningCS,DiscreteForagersEnv,1865,6,[0.9 1. ],7,0.0,True
11789,QLearningCS,DiscreteForagersEnv,1866,0,[0.92124224 0.73015106],6,0.8242283678349148,False
11790,QLearningCS,DiscreteForagersEnv,1866,1,[0.6 1. ],10,0.9442938484724868,False
11791,QLearningCS,DiscreteForagersEnv,1866,2,[1. 1.],9,0.9442938484724868,False
11792,QLearningCS,DiscreteForagersEnv,1866,3,[0.9 1. ],5,0.5696188502329618,False
11793,QLearningCS,DiscreteForagersEnv,1866,4,[0.5 1. ],10,0.5696188502329618,False
11794,QLearningCS,DiscreteForagersEnv,1866,5,[1. 1.],9,0.15184422736184833,False
11795,QLearningCS,DiscreteForagersEnv,1866,6,[0.9 1. ],5,0.0,True
11796,QLearningCS,DiscreteForagersEnv,1867,0,[0.39212513 0.9918975 ],9,0.5763324282399617,False
11797,QLearningCS,DiscreteForagersEnv,1867,1,[0.9 1. ],3,0.19019607820221218,False
11798,QLearningCS,DiscreteForagersEnv,1867,2,[0.3 1. ],10,0.19199999984741223,False
11799,QLearningCS,DiscreteForagersEnv,1867,3,[1. 1.],9,0.0,True
11800,QLearningCS,DiscreteForagersEnv,1868,0,[0.59216315 0.08076482],3,0.3888888888888889,False
11801,QLearningCS,DiscreteForagersEnv,1868,1,[0.3 0.4],6,0.8242283678349148,False
11802,QLearningCS,DiscreteForagersEnv,1868,2,[0.6 1. ],10,0.9442938484724868,False
11803,QLearningCS,DiscreteForagersEnv,1868,3,[1. 1.],7,0.5696188502329618,False
11804,QLearningCS,DiscreteForagersEnv,1868,4,[0.7 1. ],10,0.5696188502329618,False
11805,QLearningCS,DiscreteForagersEnv,1868,5,[1. 1.],7,0.15184422736184833,False
11806,QLearningCS,DiscreteForagersEnv,1868,6,[0.7 1. ],2,0.0,True
11807,QLearningCS,DiscreteForagersEnv,1869,0,[0.82668304 0.4622008 ],5,0.9274029982363317,False
11808,QLearningCS,DiscreteForagersEnv,1869,1,[0.5 1. ],10,1.1014754591990363,False
11809,QLearningCS,DiscreteForagersEnv,1869,2,[1. 1.],7,0.7475577026301663,False
11810,QLearningCS,DiscreteForagersEnv,1869,3,[0.7 1. ],10,0.7475577026301663,False
11811,QLearningCS,DiscreteForagersEnv,1869,4,[1. 1.],7,0.35588881314852694,False
11812,QLearningCS,DiscreteForagersEnv,1869,5,[0.7 1. ],10,0.35588881314852694,False
11813,QLearningCS,DiscreteForagersEnv,1869,6,[1. 1.],7,2.220446049250313e-16,True
11814,QLearningCS,DiscreteForagersEnv,1870,0,[0.85393757 0.5656895 ],3,1.0676146327187774,False
11815,QLearningCS,DiscreteForagersEnv,1870,1,[0.3 1. ],10,1.379704893012249,False
11816,QLearningCS,DiscreteForagersEnv,1870,2,[1. 1.],9,1.379704893012249,False
11817,QLearningCS,DiscreteForagersEnv,1870,3,[0.9 1. ],3,1.063177653211326,False
11818,QLearningCS,DiscreteForagersEnv,1870,4,[0.3 1. ],10,1.063177653211326,False
11819,QLearningCS,DiscreteForagersEnv,1870,5,[1. 1.],1,0.7185336467813994,False
11820,QLearningCS,DiscreteForagersEnv,1870,6,[0.1 1. ],7,0.33329853359833295,False
11821,QLearningCS,DiscreteForagersEnv,1870,7,[0.7 1. ],10,0.33329853359833295,False
11822,QLearningCS,DiscreteForagersEnv,1870,8,[1. 1.],1,0.0,True
11823,QLearningCS,DiscreteForagersEnv,1871,0,[0.7214068  0.69132054],7,0.6990079527494137,False
11824,QLearningCS,DiscreteForagersEnv,1871,1,[0.7 1. ],10,0.775067771568746,False
11825,QLearningCS,DiscreteForagersEnv,1871,2,[1. 1.],9,0.775067771568746,False
11826,QLearningCS,DiscreteForagersEnv,1871,3,[0.9 1. ],3,0.37826089317671885,False
11827,QLearningCS,DiscreteForagersEnv,1871,4,[0.3 1. ],10,0.37826089317671885,False
11828,QLearningCS,DiscreteForagersEnv,1871,5,[1. 1.],9,0.0,True
11829,QLearningCS,DiscreteForagersEnv,1872,0,[0.37133977 0.6530394 ],5,0.9274029982363317,False
11830,QLearningCS,DiscreteForagersEnv,1872,1,[0.5 1. ],10,1.1014754591990363,False
11831,QLearningCS,DiscreteForagersEnv,1872,2,[1. 1.],3,0.7475577026301663,False
11832,QLearningCS,DiscreteForagersEnv,1872,3,[0.3 1. ],3,0.35588881314852694,False
11833,QLearningCS,DiscreteForagersEnv,1872,4,[0.3 1. ],10,0.35588881314852694,False
11834,QLearningCS,DiscreteForagersEnv,1872,5,[1. 1.],3,2.220446049250313e-16,True
11835,QLearningCS,DiscreteForagersEnv,1873,0,[0.7320385 0.3345364],9,0.5763324282399617,False
11836,QLearningCS,DiscreteForagersEnv,1873,1,[0.9 1. ],3,0.19019607820221218,False
11837,QLearningCS,DiscreteForagersEnv,1873,2,[0.3 1. ],10,0.19199999984741223,False
11838,QLearningCS,DiscreteForagersEnv,1873,3,[1. 1.],1,0.0,True
11839,QLearningCS,DiscreteForagersEnv,1874,0,[0.30849782 0.31133404],9,0.5763324282399617,False
11840,QLearningCS,DiscreteForagersEnv,1874,1,[0.9 1. ],3,0.19019607820221218,False
11841,QLearningCS,DiscreteForagersEnv,1874,2,[0.3 1. ],3,0.0,True
11842,QLearningCS,DiscreteForagersEnv,1875,0,[0.7930715 0.7886575],3,1.0676146327187774,False
11843,QLearningCS,DiscreteForagersEnv,1875,1,[0.3 1. ],8,1.3390723945011112,False
11844,QLearningCS,DiscreteForagersEnv,1875,2,[0.8 1. ],1,1.0356518978341906,False
11845,QLearningCS,DiscreteForagersEnv,1875,3,[0.1 1. ],10,1.0356518978341906,False
11846,QLearningCS,DiscreteForagersEnv,1875,4,[1. 1.],7,0.7040317528086483,False
11847,QLearningCS,DiscreteForagersEnv,1875,5,[0.7 1. ],10,0.7040317528086483,False
11848,QLearningCS,DiscreteForagersEnv,1875,6,[1. 1.],7,0.3296498460701084,False
11849,QLearningCS,DiscreteForagersEnv,1875,7,[0.7 1. ],10,0.3296498460701084,False
11850,QLearningCS,DiscreteForagersEnv,1875,8,[1. 1.],7,0.0,True
11851,QLearningCS,DiscreteForagersEnv,1876,0,[0.66082317 0.8395157 ],3,1.0676146327187774,False
11852,QLearningCS,DiscreteForagersEnv,1876,1,[0.3 1. ],8,1.3390723945011112,False
11853,QLearningCS,DiscreteForagersEnv,1876,2,[0.8 1. ],10,1.3390723945011112,False
11854,QLearningCS,DiscreteForagersEnv,1876,3,[1. 1.],7,1.0356518978341906,False
11855,QLearningCS,DiscreteForagersEnv,1876,4,[0.7 1. ],10,1.0356518978341906,False
11856,QLearningCS,DiscreteForagersEnv,1876,5,[1. 1.],7,0.7040317528086483,False
11857,QLearningCS,DiscreteForagersEnv,1876,6,[0.7 1. ],3,0.3296498460701084,False
11858,QLearningCS,DiscreteForagersEnv,1876,7,[0.3 1. ],8,0.0,True
11859,QLearningCS,DiscreteForagersEnv,1877,0,[0.07784273 0.11601291],6,0.3888888888888889,False
11860,QLearningCS,DiscreteForagersEnv,1877,1,[0.6 0.4],2,0.14736842105263157,False
11861,QLearningCS,DiscreteForagersEnv,1877,2,[0.2  0.19],10,0.17619047619047618,False
11862,QLearningCS,DiscreteForagersEnv,1877,3,[1.   0.42],8,0.12539681839564487,False
11863,QLearningCS,DiscreteForagersEnv,1877,4,[0.8  0.56],6,0.0,True
11864,QLearningCS,DiscreteForagersEnv,1878,0,[0.4333285 0.962328 ],9,0.5763324282399617,False
11865,QLearningCS,DiscreteForagersEnv,1878,1,[0.9 1. ],2,0.19019607820221218,False
11866,QLearningCS,DiscreteForagersEnv,1878,2,[0.2 1. ],10,0.19199999984741223,False
11867,QLearningCS,DiscreteForagersEnv,1878,3,[1. 1.],7,0.0,True
11868,QLearningCS,DiscreteForagersEnv,1879,0,[0.25243837 0.35738897],4,1.008531776710835,False
11869,QLearningCS,DiscreteForagersEnv,1879,1,[0.4 1. ],7,1.325120821598634,False
11870,QLearningCS,DiscreteForagersEnv,1879,2,[0.7 1. ],3,1.0205862834952597,False
11871,QLearningCS,DiscreteForagersEnv,1879,3,[0.3 1. ],10,1.0205862834952597,False
11872,QLearningCS,DiscreteForagersEnv,1879,4,[1. 1.],5,0.6873240031129042,False
11873,QLearningCS,DiscreteForagersEnv,1879,5,[0.5 1. ],1,0.31037656128628466,False
11874,QLearningCS,DiscreteForagersEnv,1879,6,[0.1 1. ],7,0.0,True
11875,QLearningCS,DiscreteForagersEnv,1880,0,[0.22876346 0.43790868],3,1.0676146327187774,False
11876,QLearningCS,DiscreteForagersEnv,1880,1,[0.3 1. ],0,0.8325057581085277,False
11877,QLearningCS,DiscreteForagersEnv,1880,2,[0.   0.91],6,1.262046466823202,False
11878,QLearningCS,DiscreteForagersEnv,1880,3,[0.6 1. ],10,1.425183203259919,False
11879,QLearningCS,DiscreteForagersEnv,1880,4,[1. 1.],5,1.079695239704613,False
11880,QLearningCS,DiscreteForagersEnv,1880,5,[0.5 1. ],1,0.7071073539146726,False
11881,QLearningCS,DiscreteForagersEnv,1880,6,[0.1 1. ],10,0.7071073539146726,False
11882,QLearningCS,DiscreteForagersEnv,1880,7,[1. 1.],5,0.2985734572850105,False
11883,QLearningCS,DiscreteForagersEnv,1880,8,[0.5 1. ],1,0.0,True
11884,QLearningCS,DiscreteForagersEnv,1881,0,[0.26523888 0.27256963],9,0.5763324282399617,False
11885,QLearningCS,DiscreteForagersEnv,1881,1,[0.9 1. ],3,0.19019607820221218,False
11886,QLearningCS,DiscreteForagersEnv,1881,2,[0.3 1. ],8,0.0,True
11887,QLearningCS,DiscreteForagersEnv,1882,0,[0.82453454 0.13460092],3,0.3888888888888889,False
11888,QLearningCS,DiscreteForagersEnv,1882,1,[0.3 0.4],2,0.14736842105263157,False
11889,QLearningCS,DiscreteForagersEnv,1882,2,[0.2  0.19],10,0.17619047619047618,False
11890,QLearningCS,DiscreteForagersEnv,1882,3,[1.   0.42],8,0.12539681839564487,False
11891,QLearningCS,DiscreteForagersEnv,1882,4,[0.8  0.56],9,0.0436605994653152,False
11892,QLearningCS,DiscreteForagersEnv,1882,5,[0.9  0.63],8,0.0,True
11893,QLearningCS,DiscreteForagersEnv,1883,0,[0.57358    0.55566216],7,0.6990079527494137,False
11894,QLearningCS,DiscreteForagersEnv,1883,1,[0.7 1. ],10,0.775067771568746,False
11895,QLearningCS,DiscreteForagersEnv,1883,2,[1. 1.],5,0.37826089317671885,False
11896,QLearningCS,DiscreteForagersEnv,1883,3,[0.5 1. ],10,0.37826089317671885,False
11897,QLearningCS,DiscreteForagersEnv,1883,4,[1. 1.],5,0.0,True
11898,QLearningCS,DiscreteForagersEnv,1884,0,[0.22836444 0.17625308],2,0.14736842105263157,False
11899,QLearningCS,DiscreteForagersEnv,1884,1,[0.2  0.19],10,0.17619047619047618,False
11900,QLearningCS,DiscreteForagersEnv,1884,2,[1.   0.42],8,0.12539681839564487,False
11901,QLearningCS,DiscreteForagersEnv,1884,3,[0.8  0.56],6,0.0,True
11902,QLearningCS,DiscreteForagersEnv,1885,0,[0.3011436  0.17591394],6,0.5471923567068586,False
